,Unnamed: 0,Review Title,Review Text,Score,Class
1619,1619,Must buy!,Nice phone.... Perfomance oriented..... Camera is good enough....zooming is worst... Battery life is awesome... I'm a heavy user....I got up to 9 hrs of sct with 2hrs of gaming.......,4,Positive
1620,1620,Fair,For daily use its ok. But for gaming is not enough Good. Frame drops and heating while gaming. Not satisfied as expected. Dont buy if want a hard gamer,3,Positive
1621,1621,Waste of money!,Manufacturing defect is there and it's very bent,2,Negative
1622,1622,Could be way better,some products were missing such as stickers,3,Positive
1623,1623,Absolute rubbish!,Hit problem,1,Negative
1624,1624,Fabulous!,Best phone for gaming .......especially pubg and free fire.And also for camera....no lagging issue,5,Positive
1625,1625,Nice product,All rounder flagship phone........all games run smoothly but screen quality not good average,3,Positive
1626,1626,Utterly Disappointed,Worst product,1,Negative
1627,1627,Worthless,Waste phone don’t buy any one and don’t become fool of it I buyed first day only phone is hanging,1,Negative
1628,1628,Waste of money!,Worst phone for this price even I have replaced mobile still notifications stucks and charging cable is not working properly performance is worst I can say for this price waste of money I have been using redmi brand phones for 4 years each year I used to buy new one this worst phone I decided to move to poco,1,Negative
1629,1629,not recommended,"battery is draining like anything, worst phone i must say",1,Negative
1630,1630,Slightly disappointed,PHONE HANGS,3,Positive
1631,1631,Don't waste your money,Too heavey and camera is not that good,2,Negative
1632,1632,Utterly Disappointed,While playing pubg phone gonna stop touch response gyroscope not working phone gonna stop movements,1,Negative
1633,1633,Worst experience ever!,Nice camra pr bad battry,4,Positive
1634,1634,Worst experience ever!,Problem In This Mobile-Heat Problem Camera Is Not Good Very Bad Quality Mobile Weight Stuck the screen Gaming Lag,1,Negative
1635,1635,Fair,Camera quality too bad,1,Negative
1636,1636,Bad quality,Camera and performance is good but within 1 month I got the problem with charging port,2,Negative
1637,1637,Very poor,Too much lag while playing PUBG,2,Negative
1638,1638,Useless product,I'm using 2 months I will tell my cons Cons :-  1. charging speed down               2.  Gaming performance worst because of it will heat more and it was lag               3. More weight               4. Not more brightness for playing only in dark rooms               5. Not a stylish phone               6. Don't buy this phone you go another phones,1,Negative
1639,1639,Awesome,Good prodect,4,Positive
1640,1640,Really Nice,very good ...worth buying in this price range,5,Positive
1641,1641,Hated it!,This is the worst phone I'll ever used..waste of money.. Don't buy this product,1,Negative
1642,1642,Not recommended at all,"Never buy this mi products, hardware will look so good on paper but software is too bad. Same like everyone my phone mother board also got damaged with one software update. Not at all recommended.",1,Negative
1643,1643,Best in the market!,Good phone for gaming and other purpose also,4,Positive
1644,1644,Awesome,Thank you flipkert,5,Positive
1645,1645,Very poor,Horrible and worst,1,Negative
1646,1646,Classy product,One of great performance phone in its price segment 👍👍😍,5,Positive
1647,1647,Simply awesome,This his DSLR camara,5,Positive
1648,1648,Wonderful,Best products for gaming,5,Positive
1649,1649,Terrific,The performance is ablsoulte flagship when it comes to gaming no lag on 90hz. Minimal heating on extreme settings ends.camera is pretty decent in natural lightings and in low lightning i would say it performs in justice to the price. Feels very premium in hand and screen refresh is very impressive,4,Positive
1650,1650,Perfect product!,Good product,4,Positive
1651,1651,Mind-blowing purchase,Best service from flipkart Thank you flipkart,5,Positive
1652,1652,Very Good,Good mobile,4,Positive
1653,1653,Classy product,Best product for the price range😄😄😄🥰,5,Positive
1654,1654,Worth every penny,Also Good😊,5,Positive
1655,1655,Classy product,Very good,5,Positive
1656,1656,Delightful,Good smart phone best value for money I'm using more than 6 months no issues in mobile and some  small shutters will happen while using mobile it's ok but especially in dark mode ot wont work properly need to fix it in some updates but there is no change in dark mode,4,Positive
1657,1657,Worthless in 2022 after update dead .,Don't buy any Poco x3 pro if it's not preinstall with miui13(android 12)cause if you update to miui 13 after some your poco x3  pro gonna be dead for sure especially if you are buying this for gaming propose.If you know about roms then go for it change the rom and enjoy the snapdragon 860 but if you can't don't ever think of this phone in 2022.,1,Negative
1658,1658,Nice product,It's ok,3,Positive
1659,1659,Worth every penny,"MISS AMO LED , can't see a bit when outside on a sunny day",3,Positive
1660,1660,Excellent,Good,4,Positive
1661,1661,Awesome,"Performance is superb for gamers(no heating issues in 6hrs of pubg), Dual audio speakers will Amaze for music lovers (High&clear)👌Cameras is quite good but not for best photography. Battery backup is awesome. Value for money 👍",4,Positive
1662,1662,Highly recommended,Gaming phone 🔥,5,Positive
1663,1663,Simply awesome,All is good but network issue is there when use in first 1 months.,3,Positive
1664,1664,Useless product,Worst phone ever 😡😡😡😡Wastage of moneyHeating issue Automatic volume up down issue Ghost touch issue Touch issue And many more issues And finally my phone got dead just after 8months Most of the phones getting dead Report this Fraud company they are using cheap motherboard and launching phones at less prize to attract buyers by giving them high processor but it's a trapDon't waste ur money on it,1,Negative
1665,1665,Worthless,First 6 months phone is good after that motherboard issue is coming if we have Wareenty they will give mi note 10 pro with 3 years warrenty that's it,3,Positive
1666,1666,Awesome,Nice phone compared to other in same price range,4,Positive
1667,1667,Wonderful,Good,4,Positive
1668,1668,Highly recommended,Really osum phone. If you are gamer please for this,1,Negative
1669,1669,Terrific purchase,Looks good nice and average,4,Positive
1670,1670,Slightly disappointed,hanging a lot. apps opening and closing without any command.,2,Negative
1671,1671,Worth the money,Just awesome,5,Positive
1672,1672,Terrific,Just awesome👍         Recommend for any type of operationsI just buy it for its performance gaming.,5,Positive
1673,1673,Does the job,Im not happy with its performance.. Don't trust youtubers.. Overall performance in bgmi is same as in redmi note 8 proFramedropsLagsGyro misbehavingTottaly waste of money if you are going to buy it for gaming.. Think twice before buy,1,Negative
1674,1674,Just wow!,Veri good,5,Positive
1675,1675,Pretty good,Good phone,4,Positive
1676,1676,Super!,Best phone under 25k,5,Positive
1677,1677,Not recommended at all,Nice mobile,5,Positive
1678,1678,Not recommended at all,Its doesn't perform good after updating and also  frame dropping,2,Negative
1679,1679,Must buy!,Just oswm❤️,5,Positive
1680,1680,Could be way better,Ok,3,Positive
1681,1681,Best in the market!,Nice,4,Positive
1682,1682,Terrific,Just amazing,5,Positive
1683,1683,Classy product,"It came in a good condition , as expected! Ty",4,Positive
1684,1684,Great product,"This mobile phone is not worth it.picutute quality ,battery ,phone system is not good",1,Negative
1685,1685,Fabulous!,Excellence model superb performanceMindblowing🔥🔥 processor All I can say it's a best model of pocco❤❤,5,Positive
1686,1686,Fair,Not worth that price really..,2,Negative
1687,1687,Decent product,"Very poor os , miui is very bad",1,Negative
1688,1688,Terrific,supar 👌👌💥🔥🔥,5,Positive
1689,1689,Good quality product,Good,4,Positive
1690,1690,Fabulous!,Awsme phone,3,Positive
1691,1691,Best in the market!,Good product and high level performance ✌️😊😊,5,Positive
1692,1692,Decent product,Performance was very good until the first update🥲,3,Positive
1693,1693,Simply awesome,Nice one 😍,5,Positive
1694,1694,Could be way better,Mobile is a not good poco x3proWarry bad,1,Negative
1695,1695,Terrific,It's just woow,3,Positive
1696,1696,Wonderful,Am happy this purchasing items😘,5,Positive
1697,1697,Worth the money,Nice,4,Positive
1698,1698,Does the job,Storage full faster,5,Positive
1699,1699,Highly recommended,Ok,3,Positive
1700,1700,Horrible,Such a disgusting products.They delivered a second hand use products and never listening about its problem. Whenever i tried for returning the product every time they cancelled it by saying your products is okay.This was my last time products from Flipkart.i will never buy any products from this platform.T,1,Negative
1701,1701,Good quality product,Nice to Use,4,Positive
1702,1702,Very Good,Excellent purchase,5,Positive
1703,1703,Not good,1 month bad lag ker rha poco X3 pro,1,Negative
